,gene,enzyme KO,superpathway,pathway,subpathway,enzyme,superpathway KO,pathway KO,subpathway KO,R12-T77,R12-T95,R12-T119,R12-T216,SynCom-T42,SynCom-T53,SynCom-T71,SynCom-T95
3403,FW510-R12_contig_1_2078,K01782,Metabolism,Metabolism of terpenoids and polyketides,Limonene and pinene degradation,fadJ; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17,ko09100,ko09109,ko00903,0.39899622495895576,-0.008462874492273028,-0.39758000370718477,2.429615291065062,-0.2988393371991169,-1.0590733061392978,-0.5011618315597683,-0.5634941629263692
3404,FW510-R12_contig_1_2078,K01782,Metabolism,Metabolism of terpenoids and polyketides,Geraniol degradation,fadJ; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17,ko09100,ko09109,ko00281,0.39899622495895576,-0.008462874492273028,-0.39758000370718477,2.429615291065062,-0.2988393371991169,-1.0590733061392978,-0.5011618315597683,-0.5634941629263692
3405,FW510-R12_contig_1_2078,K01782,Metabolism,Xenobiotics biodegradation and metabolism,Benzoate degradation,fadJ; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17,ko09100,ko09111,ko00362,0.39899622495895576,-0.008462874492273028,-0.39758000370718477,2.429615291065062,-0.2988393371991169,-1.0590733061392978,-0.5011618315597683,-0.5634941629263692
3406,FW510-R12_contig_1_2078,K01782,Metabolism,Xenobiotics biodegradation and metabolism,Caprolactam degradation,fadJ; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17,ko09100,ko09111,ko00930,0.39899622495895576,-0.008462874492273028,-0.39758000370718477,2.429615291065062,-0.2988393371991169,-1.0590733061392978,-0.5011618315597683,-0.5634941629263692
3407,FW510-R12_contig_1_2078,K07516,Metabolism,Carbohydrate metabolism,Butanoate metabolism,fadN; 3-hydroxyacyl-CoA dehydrogenase,ko09100,ko09101,ko00650,0.39899622495895576,-0.008462874492273028,-0.39758000370718477,2.429615291065062,-0.2988393371991169,-1.0590733061392978,-0.5011618315597683,-0.5634941629263692
3408,FW510-R12_contig_1_2078,K07516,Metabolism,Lipid metabolism,Fatty acid degradation,fadN; 3-hydroxyacyl-CoA dehydrogenase,ko09100,ko09103,ko00071,0.39899622495895576,-0.008462874492273028,-0.39758000370718477,2.429615291065062,-0.2988393371991169,-1.0590733061392978,-0.5011618315597683,-0.5634941629263692
3409,FW510-R12_contig_1_2078,K07516,Metabolism,Xenobiotics biodegradation and metabolism,Benzoate degradation,fadN; 3-hydroxyacyl-CoA dehydrogenase,ko09100,ko09111,ko00362,0.39899622495895576,-0.008462874492273028,-0.39758000370718477,2.429615291065062,-0.2988393371991169,-1.0590733061392978,-0.5011618315597683,-0.5634941629263692
3491,FW510-R12_contig_1_2124,K03601,Genetic Information Processing,Replication and repair,Mismatch repair,xseA; exodeoxyribonuclease VII large subunit,ko09120,ko09124,ko03430,0.050010941177440316,-0.02450439141114527,0.5586333290464857,2.2465973306257463,-1.336148760656861,-0.7598535253551473,-0.3171724230289932,-0.4175625003975256
3492,FW510-R12_contig_1_2124,K03601,Brite Hierarchies,Protein families: genetic information processing,DNA repair and recombination proteins,xseA; exodeoxyribonuclease VII large subunit,ko09180,ko09182,ko03400,0.050010941177440316,-0.02450439141114527,0.5586333290464857,2.2465973306257463,-1.336148760656861,-0.7598535253551473,-0.3171724230289932,-0.4175625003975256
3493,FW510-R12_contig_1_2124,K13582,Cellular Processes,Cell growth and death,Cell cycle - Caulobacter,podJ; localization factor,ko09140,ko09143,ko04112,0.050010941177440316,-0.02450439141114527,0.5586333290464857,2.2465973306257463,-1.336148760656861,-0.7598535253551473,-0.3171724230289932,-0.4175625003975256
3494,FW510-R12_contig_1_2126,K07334,Brite Hierarchies,Protein families: signaling and cellular processes,Prokaryotic defense system,higB-1; toxin,ko09180,ko09183,ko02048,1.5509874475515388,0.7646803330061963,-0.36634401326732613,1.2240783597175418,-1.1069084219138374,-1.2357107404201473,-0.04136026480576977,-0.7894226998682021
3521,FW510-R12_contig_1_2156,K04763,Brite Hierarchies,Protein families: genetic information processing,Chromosome and associated proteins,xerD; integrase/recombinase,ko09180,ko09182,ko03036,-1.0441242184872122,-0.5510292653607808,-0.17298471007764904,2.4986823893290824,-0.49185736859703644,-0.2885789181239925,0.08146108349675148,-0.03156899217916453
3621,FW510-R12_contig_1_2223,K17837,Human Diseases,Drug resistance: antimicrobial,beta-Lactam resistance,"bla2, blm, ccrA, blaB; metallo-beta-lactamase class B",ko09160,ko09175,ko01501,0.13017778853359468,0.07958704563623624,2.151807447048278,-0.20208828469550952,0.2569313069895494,-1.7151152315053682,-0.5119879301950041,-0.18931214181177244
3647,FW510-R12_contig_1_2231,K05788,Brite Hierarchies,Protein families: genetic information processing,DNA replication proteins,"ihfB, himD; integration host factor subunit",ko09180,ko09182,ko03032,1.2853415521773852,0.24004070532832827,-0.3927546620892261,-2.336275863931808,0.3228874536775128,0.005934309013228338,0.12847621593216593,0.7463502898924286
3648,FW510-R12_contig_1_2231,K05788,Brite Hierarchies,Protein families: genetic information processing,Chromosome and associated proteins,"ihfB, himD; integration host factor subunit",ko09180,ko09182,ko03036,1.2853415521773852,0.24004070532832827,-0.3927546620892261,-2.336275863931808,0.3228874536775128,0.005934309013228338,0.12847621593216593,0.7463502898924286
3649,FW510-R12_contig_1_2231,K05788,Brite Hierarchies,Protein families: genetic information processing,DNA repair and recombination proteins,"ihfB, himD; integration host factor subunit",ko09180,ko09182,ko03400,1.2853415521773852,0.24004070532832827,-0.3927546620892261,-2.336275863931808,0.3228874536775128,0.005934309013228338,0.12847621593216593,0.7463502898924286
3677,FW510-R12_contig_1_2243,K04043,Genetic Information Processing,"Folding, sorting and degradation",RNA degradation,"dnaK, HSPA9; molecular chaperone",ko09120,ko09123,ko03018,0.41443530462727296,0.4310142934752618,0.4033197254400909,1.9989225125429622,-1.4509849251061884,-0.9900436209791921,-0.5946632798313581,-0.21200001016884773
3678,FW510-R12_contig_1_2243,K04043,Organismal Systems,Aging,Longevity regulating pathway - worm,"dnaK, HSPA9; molecular chaperone",ko09150,ko09149,ko04212,0.41443530462727296,0.4310142934752618,0.4033197254400909,1.9989225125429622,-1.4509849251061884,-0.9900436209791921,-0.5946632798313581,-0.21200001016884773
3679,FW510-R12_contig_1_2243,K04043,Human Diseases,Infectious disease: bacterial,Tuberculosis,"dnaK, HSPA9; molecular chaperone",ko09160,ko09171,ko05152,0.41443530462727296,0.4310142934752618,0.4033197254400909,1.9989225125429622,-1.4509849251061884,-0.9900436209791921,-0.5946632798313581,-0.21200001016884773
3680,FW510-R12_contig_1_2243,K04043,Brite Hierarchies,Protein families: genetic information processing,Messenger RNA biogenesis,"dnaK, HSPA9; molecular chaperone",ko09180,ko09182,ko03019,0.41443530462727296,0.4310142934752618,0.4033197254400909,1.9989225125429622,-1.4509849251061884,-0.9900436209791921,-0.5946632798313581,-0.21200001016884773
3681,FW510-R12_contig_1_2243,K04043,Brite Hierarchies,Protein families: genetic information processing,Chaperones and folding catalysts,"dnaK, HSPA9; molecular chaperone",ko09180,ko09182,ko03110,0.41443530462727296,0.4310142934752618,0.4033197254400909,1.9989225125429622,-1.4509849251061884,-0.9900436209791921,-0.5946632798313581,-0.21200001016884773
3682,FW510-R12_contig_1_2243,K04043,Brite Hierarchies,Protein families: genetic information processing,Mitochondrial biogenesis,"dnaK, HSPA9; molecular chaperone",ko09180,ko09182,ko03029,0.41443530462727296,0.4310142934752618,0.4033197254400909,1.9989225125429622,-1.4509849251061884,-0.9900436209791921,-0.5946632798313581,-0.21200001016884773
3683,FW510-R12_contig_1_2243,K04043,Brite Hierarchies,Protein families: signaling and cellular processes,Exosome,"dnaK, HSPA9; molecular chaperone",ko09180,ko09183,ko04147,0.41443530462727296,0.4310142934752618,0.4033197254400909,1.9989225125429622,-1.4509849251061884,-0.9900436209791921,-0.5946632798313581,-0.21200001016884773
3684,FW510-R12_contig_1_2244,K03687,Brite Hierarchies,Protein families: genetic information processing,Chaperones and folding catalysts,GRPE; molecular chaperone,ko09180,ko09182,ko03110,0.8714572152454574,0.5904597863375216,0.1874184337048345,1.7024969895848143,-1.6271113988639956,-0.9627472567330266,-0.5973454951493767,-0.1646282741262259
3685,FW510-R12_contig_1_2244,K03687,Brite Hierarchies,Protein families: genetic information processing,Mitochondrial biogenesis,GRPE; molecular chaperone,ko09180,ko09182,ko03029,0.8714572152454574,0.5904597863375216,0.1874184337048345,1.7024969895848143,-1.6271113988639956,-0.9627472567330266,-0.5973454951493767,-0.1646282741262259
3728,FW510-R12_contig_1_2262,K03075,Genetic Information Processing,"Folding, sorting and degradation",Protein export,secG; preprotein translocase subunit,ko09120,ko09123,ko03060,1.1146578044725803,0.25627751647207037,-0.14158906020464374,-1.9546122004251516,-1.2043370443824148,0.3863681853449201,0.5972491334038643,0.9459856653187843
3729,FW510-R12_contig_1_2262,K03075,Environmental Information Processing,Membrane transport,Bacterial secretion system,secG; preprotein translocase subunit,ko09130,ko09131,ko03070,1.1146578044725803,0.25627751647207037,-0.14158906020464374,-1.9546122004251516,-1.2043370443824148,0.3863681853449201,0.5972491334038643,0.9459856653187843
3730,FW510-R12_contig_1_2262,K03075,Cellular Processes,Cellular community - prokaryotes,Quorum sensing,secG; preprotein translocase subunit,ko09140,ko09145,ko02024,1.1146578044725803,0.25627751647207037,-0.14158906020464374,-1.9546122004251516,-1.2043370443824148,0.3863681853449201,0.5972491334038643,0.9459856653187843
3731,FW510-R12_contig_1_2262,K03075,Brite Hierarchies,Protein families: signaling and cellular processes,Secretion system,secG; preprotein translocase subunit,ko09180,ko09183,ko02044,1.1146578044725803,0.25627751647207037,-0.14158906020464374,-1.9546122004251516,-1.2043370443824148,0.3863681853449201,0.5972491334038643,0.9459856653187843
3732,FW510-R12_contig_1_2263,K01803,Metabolism,Carbohydrate metabolism,Glycolysis / Gluconeogenesis,"TPI, tpiA; triosephosphate isomerase (TIM)",ko09100,ko09101,ko00010,0.6595691986475481,0.4154531192981315,0.07260857404004781,-2.0885111462838597,-1.1919261932573182,0.5312400272577243,0.6597072578420833,0.9418591624556403
3733,FW510-R12_contig_1_2263,K01803,Metabolism,Carbohydrate metabolism,Fructose and mannose metabolism,"TPI, tpiA; triosephosphate isomerase (TIM)",ko09100,ko09101,ko00051,0.6595691986475481,0.4154531192981315,0.07260857404004781,-2.0885111462838597,-1.1919261932573182,0.5312400272577243,0.6597072578420833,0.9418591624556403
3734,FW510-R12_contig_1_2263,K01803,Metabolism,Carbohydrate metabolism,Inositol phosphate metabolism,"TPI, tpiA; triosephosphate isomerase (TIM)",ko09100,ko09101,ko00562,0.6595691986475481,0.4154531192981315,0.07260857404004781,-2.0885111462838597,-1.1919261932573182,0.5312400272577243,0.6597072578420833,0.9418591624556403
3735,FW510-R12_contig_1_2263,K01803,Metabolism,Energy metabolism,Carbon fixation in photosynthetic organisms,"TPI, tpiA; triosephosphate isomerase (TIM)",ko09100,ko09102,ko00710,0.6595691986475481,0.4154531192981315,0.07260857404004781,-2.0885111462838597,-1.1919261932573182,0.5312400272577243,0.6597072578420833,0.9418591624556403
3736,FW510-R12_contig_1_2263,K01803,Brite Hierarchies,Protein families: signaling and cellular processes,Exosome,"TPI, tpiA; triosephosphate isomerase (TIM)",ko09180,ko09183,ko04147,0.6595691986475481,0.4154531192981315,0.07260857404004781,-2.0885111462838597,-1.1919261932573182,0.5312400272577243,0.6597072578420833,0.9418591624556403
3925,FW510-R12_contig_1_2362,K03597,Brite Hierarchies,Protein families: genetic information processing,Transcription machinery,rseA; sigma-E factor negative regulatory protein,ko09180,ko09182,ko03021,0.3592343226174683,0.09838801800203732,0.3104775774142464,2.053606691348726,-0.5634084078519922,-1.7387586615144273,-0.44937771642393026,-0.07016182359211677
3926,FW510-R12_contig_1_2363,K03088,Brite Hierarchies,Protein families: genetic information processing,Transcription machinery,"rpoE; RNA polymerase sigma-70 factor, ECF",ko09180,ko09182,ko03021,0.7028175384256131,0.12363178312858543,0.42758594260982014,2.033550587728415,-1.034104480532154,-1.1820687865503137,-0.7925951813004662,-0.2788174035094865
3940,FW510-R12_contig_1_2367,K09912,Not Included in Pathway or Brite,Unclassified,Unclassified,K09912; uncharacterized,ko09190,ko09194,ko99997,1.0428877568548238,0.3882980517980705,-0.4306002433801281,-2.2857485722567197,0.3288241701511123,0.8873628966302336,-0.44176278267736485,0.5107387228799698
3941,FW510-R12_contig_1_2368,K03745,Not Included in Pathway or Brite,Unclassified,General function prediction,slyX; SlyX,ko09190,ko09194,ko99996,1.1428243890952676,0.3733522741560345,-0.5783337004599386,-2.174952956688572,-0.017953050730079932,-0.1315249412780501,0.18795449388384744,1.1986334920214994
3993,FW510-R12_contig_1_2386,K03545,Not Included in Pathway or Brite,Unclassified: genetic information processing,Protein,tig; trigger,ko09190,ko09192,ko99975,1.2834441106459784,-0.08328452941071553,-0.6401083323150325,-1.9323242864562034,-0.6562646046208394,0.3193503025229263,0.5314137285308381,1.1777736111030432
4137,FW510-R12_contig_1_2479,K01449,Not Included in Pathway or Brite,Unclassified: metabolism,Enzymes with EC,"cwlJ, sleB; N-acetylmuramoyl-L-alanine amidase",ko09190,ko09191,ko99980,0.8683051613459621,0.6283488016816334,0.3885093333739065,-0.6397139789291637,-2.3007379404889354,-0.2079278635549806,0.3518195372697323,0.9113969493018416
4138,FW510-R12_contig_1_2480,K06077,Not Included in Pathway or Brite,Unclassified: signaling and cellular processes,Structural,slyB; outer membrane lipoprotein,ko09190,ko09193,ko99992,-0.5686984747230013,0.034411102063412295,0.41180014538920484,2.4200738308788545,-0.9453262312253421,-0.7611954086661988,-0.321244200696669,-0.2698207630202579
4146,FW510-R12_contig_1_2489,K01399,Cellular Processes,Cellular community - prokaryotes,Quorum sensing,lasB; pseudolysin,ko09140,ko09145,ko02024,0.9360676661842238,0.5261074850573534,0.017152501477609897,-2.4286626778145184,0.8961158200105791,0.3135324716294654,-0.04927413959784252,-0.21103912694686894
4147,FW510-R12_contig_1_2489,K01399,Human Diseases,Drug resistance: antimicrobial,Cationic antimicrobial peptide (CAMP) resistance,lasB; pseudolysin,ko09160,ko09175,ko01503,0.9360676661842238,0.5261074850573534,0.017152501477609897,-2.4286626778145184,0.8961158200105791,0.3135324716294654,-0.04927413959784252,-0.21103912694686894
4148,FW510-R12_contig_1_2489,K01399,Brite Hierarchies,Protein families: metabolism,Peptidases and inhibitors,lasB; pseudolysin,ko09180,ko09181,ko01002,0.9360676661842238,0.5261074850573534,0.017152501477609897,-2.4286626778145184,0.8961158200105791,0.3135324716294654,-0.04927413959784252,-0.21103912694686894
4149,FW510-R12_contig_1_2489,K08604,Cellular Processes,Cellular community - prokaryotes,Biofilm formation - Vibrio cholerae,"hap, nprV; vibriolysin",ko09140,ko09145,ko05111,0.9360676661842238,0.5261074850573534,0.017152501477609897,-2.4286626778145184,0.8961158200105791,0.3135324716294654,-0.04927413959784252,-0.21103912694686894
4150,FW510-R12_contig_1_2489,K08604,Human Diseases,Infectious disease: bacterial,Vibrio cholerae infection,"hap, nprV; vibriolysin",ko09160,ko09171,ko05110,0.9360676661842238,0.5261074850573534,0.017152501477609897,-2.4286626778145184,0.8961158200105791,0.3135324716294654,-0.04927413959784252,-0.21103912694686894
4151,FW510-R12_contig_1_2489,K08604,Brite Hierarchies,Protein families: metabolism,Peptidases and inhibitors,"hap, nprV; vibriolysin",ko09180,ko09181,ko01002,0.9360676661842238,0.5261074850573534,0.017152501477609897,-2.4286626778145184,0.8961158200105791,0.3135324716294654,-0.04927413959784252,-0.21103912694686894
4176,FW510-R12_contig_1_2504,K03684,Brite Hierarchies,Protein families: genetic information processing,Transfer RNA biogenesis,rnd; ribonuclease D,ko09180,ko09182,ko03016,0.6909066609016042,0.5354987912916581,0.26953010979086245,-2.0320573007392135,-0.6221465628431528,-0.7957964941794434,0.7485125322087888,1.2055522635689009
4240,FW510-R12_contig_1_2561,K06204,Cellular Processes,Cellular community - prokaryotes,Biofilm formation - Escherichia coli,dksA; DnaK suppressor,ko09140,ko09145,ko02026,0.7146828751203943,1.001683238833651,0.7084269593215826,1.31914784956356,-1.019777062621014,-1.6008850620696162,-0.6329955577327,-0.4902832404158562
4241,FW510-R12_contig_1_2561,K06204,Brite Hierarchies,Protein families: genetic information processing,Transcription factors,dksA; DnaK suppressor,ko09180,ko09182,ko03000,0.7146828751203943,1.001683238833651,0.7084269593215826,1.31914784956356,-1.019777062621014,-1.6008850620696162,-0.6329955577327,-0.4902832404158562
4242,FW510-R12_contig_1_2561,K06204,Brite Hierarchies,Protein families: genetic information processing,Transcription machinery,dksA; DnaK suppressor,ko09180,ko09182,ko03021,0.7146828751203943,1.001683238833651,0.7084269593215826,1.31914784956356,-1.019777062621014,-1.6008850620696162,-0.6329955577327,-0.4902832404158562
4243,FW510-R12_contig_1_2561,K06204,Brite Hierarchies,Protein families: genetic information processing,Ribosome biogenesis,dksA; DnaK suppressor,ko09180,ko09182,ko03009,0.7146828751203943,1.001683238833651,0.7084269593215826,1.31914784956356,-1.019777062621014,-1.6008850620696162,-0.6329955577327,-0.4902832404158562
4247,FW510-R12_contig_1_2565,K02274,Metabolism,Energy metabolism,Oxidative phosphorylation,"coxA, ctaD; cytochrome c oxidase subunit I",ko09100,ko09102,ko00190,-2.3267933197850965,-0.4702791653793377,0.19843282894736294,1.321930228495124,-0.008084496642957932,0.3189845629220376,0.5528506070018898,0.41295875444098334
4249,FW510-R12_contig_1_2570,K15974,Brite Hierarchies,Protein families: genetic information processing,Transcription factors,"emrR, mprA; MarR family transcriptional regulator, negative regulator of the multidrug operon",ko09180,ko09182,ko03000,1.5907434103244684,0.7037422698937782,0.1644174480817239,1.060587557349182,-1.2452765836157875,-1.2927728255014155,-0.24698479935489887,-0.7344564771770495
